pickup_longitude,pickup_latitude,dropoff_longitude,dropoff_latitude,passenger_count,fare_amount
-74.00233,40.732817,-73.984683,40.738637,6,11.0
-73.933833,40.757757,-73.926622,40.744259,1,6.5
-73.97144,40.761923,-73.982768,40.771875,2,7.7
-73.992,40.750452,-73.973942,40.755834,1,13.7
-73.952033,40.76926,-73.955405,40.779178,1,5.3
-73.954072,40.806308,-73.9502,40.775969,1,10.1
-73.969945,40.794525,-73.94717,40.810442,5,11.0
-73.979511,40.727222,-73.97925,40.678322,2,17.5
-73.981795,40.728438,-73.956015,40.772107,1,14.0
-73.981145,40.741394,-73.981172,40.75674,1,7.3
-73.966882,40.756725,-73.978259,40.658627,4,28.9
-73.98135,40.824952,-73.983042,40.77165,2,5.3
-73.982034,40.768532,-74.004645,40.742005,1,11.7
-73.979565,40.746093,-74.01396,40.714228,5,14.1
-73.994045,40.741105,-73.97325,40.752355,5,8.5
-73.98222,40.76824,-73.984762,40.72161,1,4.5
-73.984792,40.728857,-73.98709,40.775957,1,13.7
-73.985473,40.757661,-73.998271,40.732087,1,11.0
-73.971783,40.791927,-73.97056,40.79992,1,5.0
-73.992577,40.726002,-73.970213,40.760523,1,12.9
-74.00122833251953,40.7177619934082,-73.94417572021484,40.702686309814446,1,14.5
-73.982989,40.739586,-74.008243,40.738028,1,9.3
-73.973731,40.779382,-73.99037,40.751226,3,14.5
-73.987093,40.755288,-73.991975,40.726107,1,13.7
-73.990462,40.769867,-73.954925,40.783522,1,15.0
-73.959215,40.783133,-73.985573,40.76116,2,10.1
-73.977956,40.777879,-73.987065,40.733403,1,16.5
-73.786713,40.63993,-73.990262,40.766435,5,49.8
-73.989177,40.700715,-74.013768,40.715067,5,8.1
-73.977526,40.749421,-73.993868,40.7466,1,5.7
-73.967585,40.767007,-73.954025,40.771822,2,5.5
-74.00572204589844,40.745708465576165,-73.98906707763672,40.75819396972656,2,12.0
-74.015163,40.715767,-74.009943,40.722925,1,5.0
-74.002398,40.75012,-73.967117,40.78906,1,10.1
-73.988185,40.734807,-73.986272,40.730577,1,4.5
-73.977503,40.758179,-73.990321,40.749512,2,5.7
-73.991399,40.750308,-74.009683,40.722127,1,8.1
-73.95437,40.764184,-73.985066,40.717742,1,19.0
-73.988035,40.744862,-73.980382,40.765022,1,11.5
-73.97713,40.764962,-73.957782,40.780577,2,7.5
-73.962397,40.804933,-73.942543,40.832142,1,8.5
-73.948502,40.776587,-73.969099,40.757647,1,8.5
-74.005197,40.72094,-73.99183,40.738622,1,8.0
-74.006582,40.730962,-73.992435,40.725137,2,6.9
-74.003705,40.732405,-73.981307,40.750387,1,14.0
-73.97809,40.751867,-73.99981,40.727125,3,11.5
-73.986853,40.739948,-73.979185,40.761095,2,10.5
-73.999837,40.732798,-74.00782,40.739415,1,6.1
-73.970255,40.755909,-73.966065,40.762276,2,4.1
-73.987595,40.72257,-73.954258,40.786372,1,21.0
-73.99240112304686,40.74897384643555,-74.00192260742188,40.72629928588867,1,9.5
-73.967706,40.792791,-73.871024,40.774221,1,30.83
-73.9852066040039,40.75748062133789,-73.97560119628906,40.78799057006836,1,10.5
-73.998712,40.72617,-73.99238,40.723947,2,5.0
-73.958311,40.760291,-74.006004,40.741099,2,21.3
-74.005943,40.74146,-73.981122,40.77288,1,8.9
-73.981927,40.758522,-73.960833,40.806783,1,14.1
-73.99841,40.724922,-74.0129,40.717755,3,8.5
-74.005892,40.717492,-74.009707,40.722742,1,4.5
-73.977973,40.752322,-73.998057,40.756608,4,7.7
-73.967941,40.756377,-73.968657,40.755743,1,3.4
-73.956013,40.780458,-73.97185,40.761325,5,6.5
-73.963715,40.763448,-73.971578,40.765223,1,4.1
-73.977568,40.75648,-73.986283,40.758675,1,5.0
-73.977902,40.748348,-73.983297,40.746124,1,4.1
-73.988625,40.742497,-74.009937,40.713448,1,10.1
-73.99357,40.731955,-74.010525,40.718225,2,7.7
-73.988578,40.748945,-74.000722,40.758342,1,5.7
-73.987541,40.739081,-74.007301,40.727402,1,8.5
-73.980075,40.748543,-73.986248,40.754887,2,9.7
-73.987031,40.750849,-73.992133,40.74928,2,6.5
-74.007333,40.726242,-73.97104,40.748474,1,15.0
0.0,0.0,0.0,0.0,4,9.0
-73.991937,40.749684,-73.959996,40.778788,4,15.3
-73.986855,40.739627,-73.999292,40.728945,1,6.5
-73.985337,40.753469,-73.998755,40.740072,1,8.0
-74.001192,40.7468,-74.00226,40.738622,1,4.5
-73.782046,40.644794,-73.962375,40.770244,2,45.0
-73.996612,40.753013,-73.996892,40.725335,6,9.7
-73.97686,40.75225,-73.870935,40.77415,1,37.33
-73.975903,40.758789,-73.984138,40.752325,1,4.9
-73.994973,40.689734,-73.988032,40.737777,1,13.7
-73.986844,40.757082,-74.000228,40.762317,4,5.3
-74.00324249267578,40.74908065795898,-74.00289916992188,40.75946044921875,2,6.5
-73.868355,40.774162,-73.988552,40.755167,1,27.87
-73.995518,40.726858,-74.009205,40.640766,1,31.83
-73.874567,40.774106,-74.004758,40.741509,1,35.47
-73.95531,40.788457,-73.969577,40.765205,6,8.5
-73.982566,40.759294,-74.007058,40.737601,2,11.3
-73.997712,40.6237,-74.018136,40.637547,1,7.5
-74.00875,40.716032,-74.184325,40.690152,3,64.9
-73.98128509521484,40.74452209472656,-73.97100830078125,40.75431060791016,1,7.5
-73.987075,40.744743,-74.00956,40.715352,2,8.5
-74.000752,40.718638,-74.00868,40.742035,5,7.3
-73.977218,40.758542,-73.967478,40.759432,1,7.0
-74.002164,40.734952,-73.993127,40.692858,1,13.7
-73.987188,40.722605,-73.983478,40.765961,1,12.5
-73.978243,40.757143,-73.990452,40.743572,2,5.3
-73.99121,40.743138,-74.003453,40.748926,1,5.7
-73.971443,40.797693,-74.007603,40.716207,2,19.3
-73.782345,40.644692,-73.97531,40.758142,3,57.33
-73.99411,40.751882,-73.99125,40.772202,1,7.5
-73.970255,40.762037,-73.959668,40.765428,2,6.1
-73.956885,40.774745,-73.864322,40.768235,2,26.1
-73.979667,40.727238,-73.980653,40.775705,1,14.5
-73.976235,40.750455,-73.977268,40.789857,1,13.7
-73.8708724975586,40.773773193359375,-73.88810729980467,40.74434661865234,1,13.0
-73.955642,40.765808,-73.967085,40.766925,1,6.5
-73.986437,40.74915,-73.97935,40.747885,2,3.7
-73.94972,40.786913,-73.952822,40.786453,2,4.5
-73.96275,40.76713,-73.97556,40.758732,5,10.0
-73.97699,40.76422,-73.987,40.75614,1,6.0
-73.956862,40.767889,-73.974131,40.762752,1,6.1
-73.992305,40.737823,-74.000823,40.730792,1,4.5
-73.993486,40.69209,-73.96818,40.689875,2,6.9
-73.96710968017578,40.77248001098633,-73.97978973388672,40.75902938842773,1,15.0
-73.992324,40.724569,-73.992183,40.734527,1,6.5
-73.96440887451173,40.80210113525391,-73.9547576904297,40.80918884277344,1,6.0
-73.97457,40.793522,-73.982343,40.743448,2,6.9
-73.784,40.6486,-73.9796,40.7642,1,45.0
-73.984637,40.754603,-74.005705,40.725888,1,7.7
-73.980224609375,40.75423049926758,-73.99117279052734,40.74225997924805,6,6.5
-74.007538,40.71542,-73.909178,40.764295,1,5.3
-73.974446,40.791414,-73.963706,40.774431,1,11.5
-74.0036849975586,40.74830627441406,-73.99004364013672,40.76709747314453,5,7.5
-73.977903,40.752134,-73.98365,40.749961,1,5.0
-73.9626,40.763181,-73.99025,40.740692,1,18.0
-73.976217,40.751947,-73.981365,40.753353,1,5.7
-73.983173,40.761297,-73.999743,40.728502,1,8.5
-74.000799,40.67699,-73.996145,40.725413,1,17.0
-73.99949,40.738675,-74.007514,40.708669,1,10.5
-73.959393,40.767382,-74.00482,40.74171,5,19.5
-73.952835,40.786397,-73.957288,40.77845,3,4.5
-73.967766,40.755357,-73.985075,40.781689,3,20.0
-73.993816,40.74146,-73.971313,40.74863,1,7.7
-74.01087188720702,40.71671676635742,-73.96417236328125,40.76557159423828,5,22.0
-73.988034,40.754002,-73.983749,40.730105,1,11.0
-74.008422,40.719823,-74.007565,40.725503,1,3.3
-74.007643,40.740915,-74.00334,40.725435,5,6.1
-73.994605,40.75055,-73.994645,40.765048,1,7.3
-73.9846954345703,40.73664855957031,-73.9886474609375,40.748443603515625,4,8.0
-73.989245,40.75726,-73.979448,40.757512,2,6.1
-73.949593,40.827919,-73.949387,40.8146,1,5.7
-73.987984,40.740991,-73.92125,40.763253,1,17.5
-73.9982,40.737087,-74.00837,40.749522,1,8.5
-74.006838,40.730372,-73.967777,40.792366,1,15.3
-73.971882,40.754175,-73.97325,40.761403,5,6.0
-73.996239,40.746794,-73.991616,40.739251,1,9.0
0.0,0.0,0.0,0.0,1,10.5
-73.962422,40.770182,-73.972687,40.763039,1,8.5
-74.011035,40.716572,-73.993732,40.744577,1,13.0
-73.986802,40.768642,-73.939191,40.842591,1,16.5
-73.975113,40.758885,-73.990513,40.75104,1,8.5
-74.001702,40.751281,-73.953996,40.744065,1,21.5
-73.9821014404297,40.76879119873047,-73.9759750366211,40.76121139526367,5,4.5
-73.98768,40.77039,-74.007327,40.716248,3,15.3
-73.970638,40.788523,-73.987133,40.771103,1,5.3
-73.952975,40.786425,-73.974358,40.735893,1,17.3
-73.971748,40.762222,-73.982183,40.775082,1,6.5
0.0,0.0,0.0,0.0,1,30.9
-73.999126,40.739234,-74.010227,40.719088,1,9.3
-73.98931121826173,40.758392333984375,-73.89047241210938,40.76800537109375,6,27.0
-74.00167,40.735653,-74.014905,40.714083,1,6.5
-73.982082,40.728188,-73.993657,40.721367,3,4.9
-73.971657,40.757705,-73.981667,40.778402,1,7.5
-74.008184,40.738728,-73.982287,40.767104,1,10.5
-73.975609,40.75168,-73.961059,40.769212,1,6.5
-73.9844,40.7469,-74.0027,40.7606,4,7.3
-73.989685,40.734238,-74.002502,40.760367,2,13.5
-73.954333,40.778722,-73.971627,40.761061,1,13.0
-73.990973,40.730193,-74.002365,40.733073,1,5.7
-73.990054,40.757347,-73.996759,40.764327,1,4.5
-73.962598,40.775473,-73.991158,40.723988,2,14.9
-73.949272,40.82931,-74.002725,40.73076,1,21.7
-73.999998,40.721745,-73.980087,40.726896,1,8.5
-73.978122,40.748497,-73.972127,40.762155,1,7.5
-73.98225,40.731193,-73.989873,40.710515,1,9.0
-73.952992,40.77187,-73.9645,40.773257,1,6.1
-73.984407,40.73938,-73.98921,40.721888,2,11.5
-74.014903,40.715028,-74.006018,40.73574,2,7.7
-73.955658,40.772434,-73.965342,40.774861,2,4.5
-73.955185,40.773451,-73.95423,40.78723,1,5.7
-74.008112,40.738581,-73.99073,40.731681,1,5.7
-73.991722,40.75003,-73.98431,40.746689,1,5.5
-73.984098,40.755287,-73.97014,40.753877,1,8.1
-73.977398,40.704998,-73.962152,40.710545,5,5.7
-74.013728,40.719918,-73.983068,40.784592,1,16.9
-73.989705,40.730292,-73.999558,40.74778,3,7.7
-73.962989,40.794294,-73.986935,40.76137,2,11.3
-73.990662,40.745923,-73.992323,40.749218,5,3.7
-73.999173,40.717513,-73.989612,40.757085,1,13.5
-73.967748,40.76,-73.930403,40.756926,1,8.5
-73.978175,40.764662,-73.992075,40.759372,2,6.5
-74.0052261352539,40.74644470214844,-74.00601196289062,40.731689453125,1,7.0
0.0,0.0,0.0,0.0,1,18.1
-73.998993,40.72804,-73.994776,40.750249,1,8.5
-73.97013,40.762282,-73.980432,40.738712,1,7.7
-73.95201,40.798028,-73.968293,40.755588,1,13.5
-74.00726,40.732948,-73.783522,40.643783,1,49.57
-73.996677,40.742622,-73.983425,40.766832,2,9.0
-73.956305,40.76739,-73.975897,40.719095,2,14.5
-73.987355,40.729396,-73.972736,40.748305,2,20.5
-73.872884,40.774333,-73.948579,40.723759,1,20.0
-73.9836,40.762476,-73.971575,40.758772,1,6.0
-73.985699,40.747239,-73.946436,40.778106,3,10.1
-73.982396,40.682765,-73.787721,40.641473,1,50.5
-74.007449,40.709939,-73.938533,40.854872,1,29.7
-73.953109,40.767461,-73.968877,40.757444,1,6.5
-73.9799,40.74342,-73.97473,40.75081,1,9.0
-73.982392,40.764327,-74.000355,40.70835,2,20.0
-73.77674865722656,40.645118713378906,-73.83979797363281,40.689334869384766,1,21.0
-73.973899,40.762992,-73.967633,40.768898,1,4.5
-73.962577,40.709993,-73.979002,40.689869,1,10.9
-73.984883,40.760747,-73.967547,40.761978,5,6.5
-73.938846,40.845013,-73.941832,40.838491,2,4.2
-73.9745,40.764137,-73.978369,40.765061,1,3.3
-73.946443,40.779861,-73.94919,40.784588,1,4.9
-73.969533,40.757373,-73.953892,40.770802,2,8.0
-73.979225,40.784638,-73.943983,40.840656,1,17.0
-73.984368,40.774628,-73.999745,40.729681,4,14.9
-73.998665,40.760417,-74.00136,40.734522,1,9.0
-73.972918,40.758913,-73.985268,40.759593,1,5.3
-73.991507,40.751787,-73.99695,40.761077,1,5.3
-73.7777099609375,40.64670944213867,-73.97613525390625,40.74958801269531,1,60.0
-73.970758,40.755072,-73.987785,40.769987,1,8.5
-73.970725,40.753437,-73.96759,40.793052,1,11.5
-73.957929,40.71789,-73.942105,40.723622,2,6.1
-73.974708,40.753223,-73.977853,40.754822,1,3.3
-73.966736,40.764307,-73.975919,40.763965,1,4.5
-74.0168685913086,40.70912170410156,-73.9778060913086,40.721206665039055,1,13.0
-73.989655,40.7335,-73.989311,40.754594,3,8.5
-73.965433,40.759332,-73.986775,40.754312,1,9.3
-73.989558,40.756428,-73.978863,40.759137,1,4.9
-73.973139,40.754397,-73.870781,40.774057,4,29.7
-73.972107,40.782172,-73.984779,40.75867,3,7.7
-73.989313,40.768178,-73.982087,40.775476,1,4.1
-73.978585,40.761687,-73.990742,40.750597,1,6.0
-73.97876,40.76161,-73.958407,40.765467,1,7.3
-73.988907,40.743982,-73.987533,40.720097,1,11.0
-73.820248,40.709695,-73.978482,40.746793,1,49.57
-74.013875,40.71689,-73.993648,40.752348,1,11.7
-73.959842,40.779477,-73.97203,40.797235,1,16.5
-73.982207,40.773435,-73.966517,40.766343,5,8.1
-73.992792,40.737343,-74.00607,40.734647,1,4.9
-73.965787,40.76195,-73.991288,40.760132,1,11.5
-74.008082,40.738864,-73.973273,40.753613,1,11.0
-73.981618,40.753956,-73.998226,40.722778,1,14.1
-74.010061,40.705003,-73.972352,40.756768,4,14.5
-73.985991,40.762362,-73.985839,40.72303,1,11.3
0.0,0.0,0.0,0.0,2,12.1
-73.990119,40.751116,-73.992205,40.751335,1,12.5
-73.991908,40.744745,-73.995833,40.744017,1,3.3
-73.980455,40.78072,-74.015098,40.71129,1,14.9
-73.981965,40.732082,-73.958615,40.764345,1,10.1
-73.953277,40.778705,-73.958732,40.775987,1,6.1
-73.985105,40.739202,-73.974193,40.731502,1,5.5
-73.98545837402342,40.74402618408203,-74.00199127197266,40.74702835083008,6,9.0
-73.995577,40.764475,-73.987197,40.762756,1,3.7
-73.95040130615233,40.771297454833984,-73.9975357055664,40.729316711425774,1,17.5
-73.994175,40.751216,-73.970149,40.757136,1,12.5
-73.97466,40.746708,-73.975823,40.672305,1,19.3
-73.98228,40.76969,-73.97867,40.763447,3,5.0
-73.986256,40.687569,-74.000177,40.673477,1,7.5
-73.986745,40.76117,-73.997827,40.725585,6,14.5
-73.983145,40.766375,-73.853113,40.805585,1,40.0
-73.998535,40.760832,-73.986468,40.744743,3,7.7
-73.952847,40.78312,-73.991382,40.75003,3,15.0
-73.776674,40.645303,-74.011135,40.701841,1,56.8
-74.003891,40.74038,-73.979616,40.743756,1,6.9
-73.982552,40.782472,-73.99485,40.75013,6,9.3
-73.99519,40.754783,-74.006317,40.74392,2,4.9
-73.958413,40.717192,-74.004237,40.726388,1,11.7
-73.954018,40.80638,-73.960617,40.77842,2,10.5
-73.991667,40.74972,-73.986872,40.741245,1,5.3
-73.98119,40.73337,-73.976742,40.751855,1,6.1
-73.953135,40.786774,-73.944597,40.779529,1,5.7
-73.989937,40.740863,-74.002172,40.740497,1,4.9
-73.948263,40.770483,-73.990551,40.702814,1,19.7
-73.995669,40.720844,-73.96119,40.712056,2,7.7
0.0,0.0,0.0,0.0,1,7.7
-73.992483,40.755778,-73.968179,40.766326,1,16.1
-73.967847,40.762846,-73.979905,40.755114,1,6.5
-74.0012969970703,40.73673248291016,-73.98875427246092,40.7291374206543,1,5.5
-73.960215,40.768768,-73.982245,40.769253,1,10.1
-74.006133,40.739959,-73.973687,40.752085,1,10.1
-73.990426,40.740536,-73.986646,40.697674,1,12.5
-73.955783,40.779358,-73.970583,40.758457,5,6.5
-73.973858,40.756164,-74.006184,40.710515,1,23.5
-73.99485778808595,40.75569152832031,-74.00431060791014,40.749317169189446,5,6.0
-73.98254,40.768037,-73.99565,40.769127,1,9.5
-73.984349,40.752284,-73.954266,40.767086,2,8.9
-73.95413208007811,40.77452087402344,-73.98442840576173,40.76025772094727,1,15.5
-73.964453,40.772902,-73.972877,40.793063,1,6.9
-73.874587,40.774113,-73.976675,40.7651,1,28.5
-73.982938,40.722713,-73.989275,40.736683,1,5.3
-74.00492,40.741492,-73.994787,40.743385,5,6.9
-73.9839,40.7213,-73.9616,40.7796,2,16.1
-73.970893,40.751817,-73.98661,40.748475,1,8.5
-73.903457,40.74573,-73.872542,40.774395,1,12.5
-73.970495,40.764055,-73.982715,40.769192,1,4.9
-73.956571,40.768009,-73.975502,40.790508,3,9.7
-73.951174,40.778668,-74.005077,40.741009,1,14.9
-73.786982,40.644418,-73.920947,40.764753,1,38.1
-73.966225,40.761937,-73.961475,40.777053,1,5.3
-74.001597,40.735997,-74.010372,40.720232,1,6.0
-74.006602,40.730555,-73.983325,40.755362,1,10.5
-73.999808,40.733142,-73.979544,40.743678,1,8.1
-74.006807,40.730737,-73.974051,40.755825,1,18.5
-73.9585,40.764377,-73.961802,40.77409,2,6.0
-73.95955657958984,40.81418991088867,-73.97714233398438,40.78775787353516,1,10.0
-73.98716735839844,40.69295883178711,-73.94014739990233,40.70930099487305,1,20.0
-73.970817,40.758049,-73.958526,40.760146,1,6.5
-73.874432,40.774053,-73.97944,40.743973,1,42.8
-73.982157,40.746578,-73.911123,40.776448,5,18.1
-73.991607,40.754948,-73.983165,40.763912,5,6.1
-73.992777,40.754867,-73.991548,40.75621,1,3.5
-73.988975,40.731062,-73.952597,40.736578,1,14.5
-73.9793,40.754499,-73.983136,40.765169,4,6.9
0.0,0.0,0.0,0.0,1,11.3
-73.982321,40.673879,-73.975163,40.687141,2,6.1
-73.983913,40.756278,-73.871528,40.774393,4,33.3
-73.99321,40.752448,-73.984462,40.74301,1,6.9
-73.987737,40.722747,-73.992622,40.742997,1,8.5
-74.00531,40.7401,-73.851319,40.714916,2,44.5
-74.00019,40.732898,-73.975108,40.726468,1,7.7
-74.00055,40.732192,-73.979927,40.724592,3,7.5
-74.005517,40.726757,-73.987123,40.72942,1,6.1
-73.990883,40.757683,-73.952377,40.775908,1,13.7
-73.990703,40.741987,-73.950873,40.770817,1,12.1
-74.010007,40.72029,-73.97109,40.758292,2,22.0
-73.991464,40.730014,-73.980626,40.751404,1,7.7
-74.003648,40.738263,-74.00022,40.732158,5,5.7
-73.969437,40.798048,-73.967363,40.803007,1,3.3
-73.985611,40.741301,-73.994629,40.723486,1,6.1
-73.97662,40.765131,-73.987842,40.741177,1,7.3
-74.000713,40.730735,-73.985018,40.762775,1,8.9
-73.978285,40.787877,-73.969353,40.760492,1,14.1
-73.97323,40.748873,-73.997752,40.763942,1,9.3
-74.006802,40.751333,-73.983943,40.750352,4,10.1
-74.01099,40.70822,-74.00945,40.701992,1,4.9
-73.989583,40.74135,-73.998668,40.732045,2,4.5
-73.980734,40.767568,-73.998041,40.761453,1,6.5
-73.963242,40.757897,-73.980043,40.765928,2,8.0
-73.977272,40.752108,-73.998342,40.740622,1,8.1
-73.982985,40.746101,-73.983454,40.72643,1,6.9
-73.981918,40.77353,-73.980073,40.765553,1,5.3
-73.962881,40.770526,-73.97066,40.790063,1,8.1
-73.970834,40.755914,-73.906376,40.770402,1,23.5
-73.862767,40.768842,-74.003963,40.734134,1,36.0
-73.977355,40.784377,-74.000028,40.728013,1,12.9
-73.988292,40.72321,-73.977535,40.738255,2,6.5
-73.981007,40.759857,-73.961737,40.77955,6,8.5
-73.97696,40.764603,-73.86137,40.768063,1,32.1
-73.989399,40.736155,-73.915948,40.779837,2,18.6
-74.00828,40.722154,-73.961645,40.755816,1,15.7
-73.9881820678711,40.76992416381836,-73.9810791015625,40.76015853881836,1,6.0
-74.002133,40.72793,-73.990376,40.728794,1,4.9
-73.9724,40.762427,-73.974023,40.755303,1,5.0
-73.86270141601561,40.76891708374024,-73.97057342529298,40.7588005065918,1,36.04
-73.980923,40.729642,-73.929566,40.69974,1,14.1
-73.987897,40.744041,-74.005374,40.740267,1,7.0
-73.873945,40.773869,-73.971267,40.757561,1,42.83
0.0,0.0,0.0,0.0,1,5.0
-74.00528,40.740347,-73.992978,40.76295,6,8.5
-73.992854,40.730985,-73.976011,40.755012,1,8.9
-74.006784,40.730447,-73.993369,40.727938,1,8.6
-73.982296,40.751148,-73.989276,40.720331,1,14.5
-73.981413,40.767822,-73.979065,40.731128,4,10.5
-74.014777,40.713813,-74.007242,40.728542,1,6.5
-74.008717,40.716047,-73.937838,40.797103,1,24.1
-73.990528,40.745922,-73.962207,40.678315,1,20.9
-73.982498,40.78246,-73.861672,40.76838,2,31.87
-73.937437,40.799358,-73.947018,40.80088,4,8.5
-73.96867370605469,40.75360870361328,-73.97996520996092,40.73036956787109,1,15.5
-74.00296,40.739257,-73.99456,40.751782,1,4.5
-73.979404,40.767051,-73.950449,40.783595,2,9.3
-73.96373748779298,40.761356353759766,-73.97657012939453,40.73947143554688,2,8.0
-74.001781,40.726173,-73.988469,40.764015,1,11.5
-73.991912,40.750155,-73.999377,40.72626,2,7.7
-73.990352,40.761721,-73.9794,40.740045,1,15.0
-73.988897,40.74843,-73.91975,40.869975,1,30.0
-73.947038,40.780237,-73.969577,4.116667,3,11.7
-74.00425720214845,40.75204086303711,-73.95353698730467,40.70703887939453,1,24.5
-73.978607,40.762583,-73.9684,40.767703,5,6.1
-73.995955,40.686762,-74.017848,40.709668,2,14.9
-73.958631,40.768865,-73.983577,40.76177,1,7.7
-74.000145,40.719177,-74.002598,40.759938,2,11.7
-74.006559,40.731805,-73.997512,40.736265,1,5.0
-73.993863,40.702591,-73.999388,40.684324,4,7.0
0.0,0.0,0.0,0.0,1,5.3
-73.975369,40.761821,-73.982578,40.785127,3,8.1
-73.996878,40.747622,-73.99714,40.757337,6,5.3
-73.989398,40.752735,-73.970897,40.760722,4,15.0
-73.9925537109375,40.7412109375,-73.9917221069336,40.72258758544922,1,11.5
-74.00487,40.741447,-74.009365,40.728952,1,6.5
-73.947413,40.782021,-73.954075,40.774781,2,4.5
-73.979767,40.755259,-74.009809,40.710059,1,17.0
-73.966152,40.794802,-73.977687,40.78715,3,6.0
-73.983887,40.746728,-73.95696,40.766367,1,8.1
-73.987828,40.719938,-74.004524,40.732417,1,8.1
-73.971365,40.79549,-73.870475,40.773817,1,32.83
-73.9577,40.7766,-73.9589,40.7638,1,5.3
-73.990133,40.733114,-73.959559,40.777398,1,20.0
-73.977605,40.785984,-73.979025,40.77703,1,4.5
-73.986552,40.740054,-73.991869,40.72629,1,8.5
-73.95582,40.803856,-73.975375,40.755294,1,20.5
-73.97432708740233,40.74666976928711,-73.95811462402342,40.71068954467773,1,15.5
-73.96253967285155,40.75880813598633,-73.95161437988281,40.77386474609375,3,6.0
-73.992157,40.72147,-73.98484,40.739407,1,14.5
-73.99065,40.756031,-73.980309,40.75422,1,4.1
-73.989887,40.734967,-73.981075,40.764485,1,9.7
-74.00508,40.720742,-74.001945,40.73015,1,5.0
-73.988373,40.693535,-73.986173,40.757963,1,17.7
-73.98576,40.721837,-73.992422,40.73079,1,5.7
-74.015925,40.711332,-73.985276,40.743811,1,14.9
-74.005405,40.72221,-73.991927,40.689568,5,9.3
-73.780588,40.647522,-74.181235,40.692116,1,102.05
-73.944448,40.778152,-73.985827,40.743217,1,17.0
-73.961737,40.759757,-73.97963,40.735351,1,8.1
-73.986093,40.744193,-73.991417,40.750487,4,6.5
-73.971003,40.755926,-73.864846,40.770438,1,22.3
-73.981973,40.758093,-73.830078,40.69056,5,34.9
-74.005665,40.740593,-73.989823,40.738718,1,6.1
-74.015372,40.725917,-74.015372,40.725917,2,3.7
-73.954433,40.778214,-73.952592,40.789587,1,5.3
-73.97148132324217,40.78253555297852,-73.97136688232422,40.78266525268555,1,14.0
-73.991413,40.742377,-73.786543,40.638948,1,49.57
-74.001965,40.729755,-73.990388,40.766737,1,12.0
-73.98653411865233,40.75984954833984,-73.98680114746092,40.76021957397461,1,2.5
-73.97729,40.74719,-73.957444,40.773915,1,8.0
-73.776818,40.645504,-73.985061,40.762406,1,45.0
-73.980257,40.735167,-73.991178,40.770555,1,12.1
-73.991886,40.764251,-74.004019,40.748503,1,6.1
-73.991475,40.755922,-73.771917,40.761422,1,39.07
-73.95521,40.8046,-73.971416,40.795398,1,9.0
-73.955193,40.78912,-73.959597,40.781197,6,5.0
-73.974639,40.74214,-73.964623,40.75583,1,4.5
-73.990095,40.751532,-73.981402,40.750192,1,6.1
-73.9946,40.72601,-73.985225,40.7536,1,11.3
-73.967304,40.788237,-73.976397,40.787336,1,3.7
-73.97658,40.751911,-73.954573,40.76567,2,14.5
-73.981043,40.782692,-73.797927,40.644735,5,57.33
-73.994095,40.722663,-74.001518,40.736012,3,8.1
-73.999092,40.724912,-74.007322,40.739442,3,9.0
-73.98806762695312,40.74965286254882,-73.99925994873048,40.761207580566406,4,7.0
-73.973303,40.750852,-73.872735,40.77432,1,33.8
-73.9939956665039,40.746803283691406,-73.98186492919923,40.78064727783203,1,11.5
-73.958743,40.775027,-73.973776,40.782956,1,6.0
-74.0007,40.677,-73.962,40.6682,1,8.1
-73.97709,40.752367,-73.954968,40.769097,2,9.0
-73.966623,40.764257,-73.850638,40.724945,1,23.3
-73.990095,40.757368,-73.990055,40.681738,2,19.7
-73.994262,40.761707,-73.995108,40.755393,2,4.5
-73.981327,40.689619,-74.013867,40.714885,1,11.0
-73.94739532470702,40.79073715209961,-73.95022583007811,40.79805755615234,1,5.5
-73.982222,40.756424,-74.004837,40.718148,4,20.0
-73.994309,40.728311,-73.994549,40.685083,1,20.0
-73.953282,40.767568,-73.973766,40.747868,2,7.3
-73.978965,40.746178,-73.984335,40.748383,1,3.8
-73.789375,40.642267,-73.971582,40.687532,2,66.0
-73.954072,40.778902,-73.861305,40.768045,1,28.83
-73.967173,40.710023,-73.948868,40.717122,1,12.9
-74.004782,40.746908,-73.941932,40.85163,1,19.3
-73.977454,40.733788,-73.992461,40.720075,4,9.3
-74.000938,40.731743,-74.015362,40.714473,3,8.1
-74.002786,40.723511,-73.986566,40.739332,1,6.9
-73.973952,40.792015,-73.984812,40.776607,2,7.5
-73.961177,40.775288,-73.972393,40.785663,1,5.7
-73.996329,40.753514,-74.006548,40.75506,1,5.0
-73.954577,40.800648,-73.955833,40.769602,1,8.5
-73.987361,40.770661,-73.97039,40.790755,1,6.1
-73.972095,40.752812,-73.959282,40.777238,1,7.7
-73.9785,40.785865,-73.983322,40.766975,5,9.0
-73.99407196044923,40.750835418701165,-73.99935150146483,40.76129531860352,1,7.0
-73.956588,40.778109,-73.959277,40.771495,4,3.7
-73.99097442626953,40.75077819824219,-73.96784973144531,40.79231262207031,1,13.0
-73.966303,40.761083,-73.950653,40.79327,4,9.3
-73.977157,40.75118,-73.99288,40.758619,2,6.5
-73.958945,40.764005,-73.974732,40.793233,1,10.9
-73.984563,40.720273,-73.982134,40.682647,1,12.1
-74.0025634765625,40.750091552734375,-73.99920654296875,40.72390365600586,2,12.0
-74.000438,40.761728,-74.00679,40.724968,1,10.1
